name,price,size,area,url,monthly_fee,date_sold,rooms,type,price_per_m2,area_price_per_m2
Bolmens­vägen 35,2900000,41.0, Årsta,https://www.booli.se/annons/4661425,2998.0,0,2.0,Lägenhet,70731.71,65132.0
Surbrunns­gatan 37,3620000,28.0, Vasastan,https://www.booli.se/annons/4649984,1416.0,20220602,1.0,Lägenhet,129285.71,116628.0
Kungstens­gatan 35,8125000,72.0, Vasastan,https://www.booli.se/annons/4649556,3507.0,20220602,3.0,Lägenhet,112847.22,116628.0
Robert Almströms­gatan 7,9500000,80.0, Vasastan,https://www.booli.se/bostad/645900,3394.0,20220602,3.0,Lägenhet,118750.0,116628.0
Primus­gatan 82,4000000,50.5, Essingeöarna,https://www.booli.se/annons/4609960,3330.0,20220602,2.0,Lägenhet,79207.92,87037.0
Ölme­vägen 14,2430000,64.0, Farsta,https://www.booli.se/annons/4639968,3414.0,20220603,2.0,Lägenhet,37968.75,47079.0
Robert Almströms­gatan 4,4950000,44.0, Vasastan,https://www.booli.se/bostad/397889,2349.0,20220603,2.0,Lägenhet,112500.0,116628.0
Fågelhunds­gatan 20,16450000,119.0, Norra Djurgårdsstaden,https://www.booli.se/bostad/254726,6213.0,4,4.0,Lägenhet,138235.29,109587.0
Östgöta­gatan 53,4650000,46.0, Katarina,https://www.booli.se/annons/4633527,1129.0,20220603,2.0,Lägenhet,101086.96,102168.0
Maria­gränd 1,3810000,33.0, Katarina,https://www.booli.se/bostad/670723,744.0,20220603,2.0,Lägenhet,115454.55,102168.0
Katarina Ban­gata 67,2450000,28.0, Södermalm,https://www.booli.se/bostad/3949597,1578.0,20220602,1.0,Lägenhet,87500.0,105142.0
Kyrkogårds­vägen 47,2650000,40.0, Accpterat,https://www.booli.se/annons/4639425,2491.0,20220603,1.5,Lägenhet,66250.0,66250.0
Alströmer­gatan 32D,2850000,28.0, Kungsholmen,https://www.booli.se/bostad/469463,1534.0,20220602,1.0,Lägenhet,101785.71,103045.0
Bård­gränd 8,2470000,43.0, Bromma,https://www.booli.se/bostad/86692,2007.0,20220602,2.0,Lägenhet,57441.86,63108.0
Sandels­gatan 42,10500000,96.0, Nedre Gärdet,https://www.booli.se/bostad/719152,4305.0,20220602,3.0,Lägenhet,109375.0,109260.0
Linnégatan 94,5125000,40.0, Östermalm,https://www.booli.se/annons/4643108,2291.0,20220603,2.0,Lägenhet,128125.0,130278.0
Karlbergs­vägen 23,2750000,25.0, Vasastan,https://www.booli.se/annons/4649650,944.0,20220602,1.0,Lägenhet,110000.0,116628.0
Blackens­vägen 3B,3750000,74.5, Älvsjö,https://www.booli.se/bostad/315099,3420.0,20220602,3.0,Lägenhet,50335.57,52318.0
Tensta­vägen 10,2100000,96.0, Tensta,https://www.booli.se/annons/4594017,6195.0,20220602,4.0,Lägenhet,21875.0,24108.0
Skönviks­vägen 296,2330000,32.5, Stureby,https://www.booli.se/bostad/738597,2239.0,20220602,1.0,Lägenhet,71692.31,56166.0
Artilleri­gatan 72A,6800000,77.5, Östermalm,https://www.booli.se/bostad/323160,3648.0,20220602,3.0,Lägenhet,87741.94,130278.0
Båstads­vägen 2,4400000,56.0, Björkhagen,https://www.booli.se/bostad/595458,3229.0,20220602,2.0,Lägenhet,78571.43,72438.0
Klint­backen 2,6200000,105.0, Mariehäll,https://www.booli.se/bostad/633726,5262.0,20220602,5.0,Lägenhet,59047.62,62538.0
Kungs­klippan 22,3503333,33.0, Kungsholmen,https://www.booli.se/annons/4649209,2823.0,20220602,2.0,Lägenhet,106161.61,103045.0
Knekt­vägen 15,2075000,25.0, Gubbängen,https://www.booli.se/annons/4643453,1559.0,20220602,1.0,Lägenhet,83000.0,60199.0
Metar­gatan 9,3160000,31.0, Södermalm Sofia,https://www.booli.se/bostad/673231,2067.0,20220602,2.0,Lägenhet,101935.48,101071.0
Helga­lunden 1,5670000,58.0, Södermalm Maria,https://www.booli.se/bostad/431533,3895.0,20220602,2.5,Lägenhet,97758.62,107964.0
Sysslomans­gatan 22,3150000,33.0, Kungsholmen,https://www.booli.se/bostad/759075,2030.0,20220602,2.0,Lägenhet,95454.55,103045.0
Typograf­vägen 2,3450000,42.0, Aspudden,https://www.booli.se/bostad/777877,2692.0,20220602,2.5,Lägenhet,82142.86,85443.0
Atlas­gatan 16,3100000,27.0, Atlas,https://www.booli.se/annons/4578364,1549.0,20220602,1.0,Lägenhet,114814.81,114815.0
Stavanger­gatan 22,2225000,80.0, Husby,https://www.booli.se/bostad/747506,5525.0,20220602,3.0,Lägenhet,27812.5,28482.0
Larsboda­vägen 110,2570000,56.0, Farsta,https://www.booli.se/annons/4633797,3911.0,20220602,2.0,Lägenhet,45892.86,47079.0
Bonde­gatan 46,3500000,32.0, Södermalm,https://www.booli.se/bostad/337634,1836.0,20220602,1.0,Lägenhet,109375.0,105142.0
Karlbergs­vägen 53A,8300000,68.0, Vasastan,https://www.booli.se/annons/4651335,2723.0,20220602,3.0,Lägenhet,122058.82,116628.0
Storskärs­gatan 6,3650000,36.0, Nedre Gärdet,https://www.booli.se/bostad/750568,1388.0,20220602,1.5,Lägenhet,101388.89,109260.0
Katarina Ban­gata 67,7550000,86.0, Södermalm,https://www.booli.se/annons/4612943,4278.0,20220602,3.0,Lägenhet,87790.7,105142.0
Lm Ericssons väg 10J,2850000,37.0, Midsommarkransen,https://www.booli.se/annons/4396423,1540.0,20220124,2.0,Lägenhet,77027.03,78305.0
Bjurholms­gatan 37,3350000,40.0, Södermalm,https://www.booli.se/bostad/145619,2037.0,20220602,1.0,Lägenhet,83750.0,105142.0
Hoburgs­stigen 12,2795000,46.0, Bromma,https://www.booli.se/annons/4609903,2651.0,20220602,2.0,Lägenhet,60760.87,63108.0
Student­backen 1,4375000,45.0, Gärdet,https://www.booli.se/annons/4639363,2488.0,20220602,2.0,Lägenhet,97222.22,110427.0
Pipers­gatan 6A,6320000,58.0, Kungsholmen,https://www.booli.se/annons/4649448,1618.0,20220602,2.0,Lägenhet,108965.52,103045.0
Alp­vägen 14,4700000,80.0, Bromma,https://www.booli.se/annons/4554089,5119.0,20220602,3.0,Lägenhet,58750.0,63108.0
Nybohovs­gränd 13,5200000,80.0, Liljeholmen,https://www.booli.se/bostad/687125,3688.0,20220602,4.0,Lägenhet,65000.0,75600.0
Bärkinge­plan 17,2200000,109.0, Spånga,https://www.booli.se/bostad/417858,6668.0,20220602,4.0,Lägenhet,20183.49,33892.0
Östhammars­gatan 72A,2700000,24.0, Gärdet,https://www.booli.se/annons/4607508,1535.0,20220528,1.0,Lägenhet,112500.0,110427.0
Helsingörs­gatan 21,2750000,81.0, Kista,https://www.booli.se/annons/4583663,4112.0,20220602,4.0,Lägenhet,33950.62,37191.0
Skälderviks­plan 6,3000000,54.0, Årsta,https://www.booli.se/bostad/3913846,4031.0,20220618,2.0,Lägenhet,55555.56,65132.0
Sofielunds­plan 51,3700000,57.0, Johanneshov,https://www.booli.se/bostad/741822,3090.0,20220531,3.0,Lägenhet,64912.28,72291.0
Alp­vägen 16,3750000,61.0, Bromma,https://www.booli.se/bostad/469095,4174.0,20220531,2.5,Lägenhet,61475.41,63108.0
Dartanjangs gata 62,5750000,96.0, Bromma,https://www.booli.se/annons/4623862,5185.0,20220531,4.0,Lägenhet,59895.83,63108.0
Styrmans­gatan 5,27500000,179.0, Östermalm,https://www.booli.se/annons/4654516,8033.0,20220601,4.0,Lägenhet,153631.28,130278.0
Valhalla­vägen 102,13500000,111.0, Östermalm,https://www.booli.se/annons/4652281,4026.0,20220601,4.0,Lägenhet,121621.62,130278.0
Tomtebo­gatan 49A,7700000,60.0, Vasastan,https://www.booli.se/annons/4649682,2891.0,20220601,2.0,Lägenhet,128333.33,116628.0
Ystads­vägen 117,2775000,50.0, Björkhagen,https://www.booli.se/bostad/796179,3429.0,20220601,2.0,Lägenhet,55500.0,72438.0
Skeppar­gatan 20B,10500000,85.0, Östermalm,https://www.booli.se/annons/4627881,3541.0,20220601,3.0,Lägenhet,123529.41,130278.0
Kungs­holms Strand 143,4800000,46.0, Kungsholmen,https://www.booli.se/annons/4558538,1958.0,20220601,2.0,Lägenhet,104347.83,103045.0
Dalbo­branten 31,3150000,73.0, Sköndal,https://www.booli.se/annons/4609997,4023.0,20220602,3.0,Lägenhet,43150.68,51445.0
Ellen Keys gata 49,2400000,37.0, Fruängen,https://www.booli.se/annons/4268994,2260.0,239,1.0,Lägenhet,64864.86,57793.0
Sven Rinmans gata 3,14600000,111.0, Norr Mälarstrand,https://www.booli.se/annons/4647373,6393.0,0,4.5,Lägenhet,131531.53,124310.0
Svarvar­gatan 10,4150000,37.0, Fridhemsplan,https://www.booli.se/annons/4636638,1782.0,20220525,2.0,Lägenhet,112162.16,107658.0
Messenius­gatan 6,3800000,46.0, Fredhäll,https://www.booli.se/annons/4600638,3055.0,20220525,3.0,Lägenhet,82608.7,91116.0
Karla­vägen 82,4800000,39.0, Östermalm,https://www.booli.se/bostad/423987,1496.0,20220601,1.0,Lägenhet,123076.92,130278.0
Lindhagens­gatan 139B,7800000,93.5, Kungsholmen,https://www.booli.se/bostad/557736,3610.0,20220526,3.0,Lägenhet,83422.46,103045.0
Lindhagens­gatan 137,7610000,83.0, Kungsholmen,https://www.booli.se/annons/4640926,3253.0,20220526,3.0,Lägenhet,91686.75,103045.0
Lars Forssells gata 22,11995000,115.5, Kungsholmen,https://www.booli.se/annons/4637759,4444.0,20220526,5.0,Lägenhet,103852.81,103045.0
Horns­bergs Strand 85,9950000,90.0, Hornsbergs Stand,https://www.booli.se/annons/4609844,4293.0,20220531,3.0,Lägenhet,110555.56,101016.0
Lindhagens­terrassen 19,5450000,59.5, Kungsholmen,https://www.booli.se/bostad/3896945,2506.0,0,2.0,Lägenhet,91596.64,103045.0
Roslags­gatan 29A,5475000,53.0, Gårdshus,https://www.booli.se/annons/4643841,3266.0,20220601,2.0,Lägenhet,103301.89,116094.0
Gran­backen 20,1950000,25.0, Bromma,https://www.booli.se/annons/4625594,1922.0,20220531,1.0,Lägenhet,78000.0,63108.0
Nockeby Backe 6,3500000,54.0, Bromma,https://www.booli.se/annons/4620981,3346.0,20220602,2.0,Lägenhet,64814.81,63108.0
Fleming­gatan 49,5400000,54.0, Kungsholmen,https://www.booli.se/annons/4429837,1680.0,20220531,2.0,Lägenhet,100000.0,103045.0
Surbrunns­gatan 19,2750000,24.0, Vasastan,https://www.booli.se/annons/4640809,1349.0,20220601,1.0,Lägenhet,114583.33,116628.0
Respons­gatan 12,3475000,54.0, Hägersten,https://www.booli.se/annons/4607133,3384.0,20220601,3.0,Lägenhet,64351.85,66335.0
Vapen­gatan 18,3875000,44.0, Aspudden,https://www.booli.se/annons/4554372,2986.0,20220518,2.0,Lägenhet,88068.18,85443.0
Storsegel­vägen 8,7000000,80.0, Gröndal,https://www.booli.se/annons/4649582,4333.0,20220601,3.0,Lägenhet,87500.0,79551.0
Tomtebo­gatan 44,6600000,57.0, Birkastan,https://www.booli.se/annons/4639228,2557.0,20220602,2.5,Lägenhet,115789.47,119640.0
Ring­vägen 54,4500000,53.0, Södermalm,https://www.booli.se/annons/4567344,2322.0,20220531,2.0,Lägenhet,84905.66,105142.0
Högbergs­gatan 81B,3660000,35.0, Maria,https://www.booli.se/bostad/4013654,2098.0,20220601,1.0,Lägenhet,104571.43,102965.0
Ekfats­gatan 1,11300000,105.0, Liljeholmskajen,https://www.booli.se/bostad/4196052,5112.0,20220524,4.0,Lägenhet,107619.05,84692.0
Högalids­gatan 50B,4260000,40.0, Södermalm,https://www.booli.se/annons/4649312,1708.0,20220602,2.0,Lägenhet,106500.0,105142.0
Sjöviks­vägen 128,10000000,88.0, Liljeholmskajen,https://www.booli.se/annons/4647953,4434.0,20220601,3.0,Lägenhet,113636.36,84692.0
Ankar­gränd 2,8550000,71.0, Gamla Stan,https://www.booli.se/bostad/69836,1692.0,20220601,3.0,Lägenhet,120422.54,120624.0
Siljans­vägen 80,4500000,66.5, Årsta,https://www.booli.se/bostad/3785896,4644.0,20220602,3.0,Lägenhet,67669.17,65132.0
Luntmakar­gatan 93,15000000,105.0, Vasastan,https://www.booli.se/annons/4637688,3941.0,20220531,4.5,Lägenhet,142857.14,116628.0
Ring­vägen 155C,5700000,52.0, Södermalm,https://www.booli.se/bostad/398952,2664.0,20220601,2.0,Lägenhet,109615.38,105142.0
Assessors­gatan 18E,10050000,89.0, Södermalm,https://www.booli.se/annons/4650943,3320.0,20220601,3.0,Lägenhet,112921.35,105142.0
Tomtebo­gatan 42,12500000,93.0, Birkastan,https://www.booli.se/annons/4651761,3719.0,20220601,4.0,Lägenhet,134408.6,119640.0
Ring­vägen 138,3000000,39.0, Södermalm Sofia,https://www.booli.se/annons/4651228,2416.0,20220601,1.0,Lägenhet,76923.08,101071.0
Beckom­berga Ängs­väg 49,5600000,92.0, Bromma,https://www.booli.se/bostad/4262281,5231.0,20220601,4.0,Lägenhet,60869.57,63108.0
Tidaholms­vägen 32,2010000,32.0, Hammarbyhöjden,https://www.booli.se/annons/4553175,2300.0,20220601,1.0,Lägenhet,62812.5,71551.0
Tång­vägen 40,3300000,58.0, Telefonplan,https://www.booli.se/bostad/778021,3514.0,20220602,3.0,Lägenhet,56896.55,71180.0
Henriksdals­allén 31,8000000,102.5, Hammarby Sjöstad,https://www.booli.se/annons/4624685,4229.0,20220602,4.0,Lägenhet,78048.78,86806.0
Matt­vägen 5,5425000,84.0, Bromma,https://www.booli.se/annons/4584894,5068.0,20220601,4.0,Lägenhet,64583.33,63108.0
Eriksdals­gatan 54,6810000,73.5, Södermalm - Eriksdal,https://www.booli.se/annons/4615248,4631.0,20220602,3.0,Lägenhet,92653.06,92653.0
Anders Reimers väg 4,2725000,22.0, Södermalm - Reimersholme,https://www.booli.se/annons/4628970,1732.0,20220602,1.0,Lägenhet,123863.64,123864.0
Rosenlunds­gatan 24,4170000,39.0, Södermalm,https://www.booli.se/annons/4640911,2137.0,20220602,2.0,Lägenhet,106923.08,105142.0
Svärdlångs­vägen 45,1950000,24.0, Årsta,https://www.booli.se/bostad/668522,2491.0,20220602,1.0,Lägenhet,81250.0,65132.0
Mariestads­vägen 1,3630000,47.5, Hammarbyhöjden,https://www.booli.se/bostad/671265,3785.0,20220601,2.0,Lägenhet,76421.05,71551.0
Beckom­berga Allé 21,7750000,144.0, Bromma,https://www.booli.se/annons/4609857,6035.0,20220601,5.0,Radhus,53819.44,63108.0
Mariestads­vägen 25,5750000,66.0, Hammarbyhöjden,https://www.booli.se/bostad/671354,4720.0,20220601,3.0,Lägenhet,87121.21,71551.0
Bagarfru­vägen 91,4010000,81.5, Sköndal,https://www.booli.se/annons/4636820,5410.0,20220602,4.0,Lägenhet,49202.45,51445.0
Markvards­gatan 11,8100000,70.0, Vasastan,https://www.booli.se/annons/4650089,1747.0,20220531,3.0,Lägenhet,115714.29,116628.0
Gävle­gatan 36B,4325000,35.0, Hagastaden Vasastan,https://www.booli.se/annons/4643112,2090.0,20220531,2.0,Lägenhet,123571.43,135873.0
Årsta­vägen 83,2635000,49.5, Årsta,https://www.booli.se/bostad/345197,3553.0,20220602,2.0,Lägenhet,53232.32,65132.0
Folkunga­gatan 61,3700000,38.0, Katarina,https://www.booli.se/bostad/150160,1429.0,20220602,1.0,Lägenhet,97368.42,102168.0
Arbetar­gatan 28C,5950000,67.0, Kungsholmen,https://www.booli.se/bostad/86620,2499.0,20220408,2.0,Lägenhet,88805.97,103045.0
Sankt Eriks­gatan 25A,10600000,94.0, Kungsholmen,https://www.booli.se/annons/4589867,3188.0,20220413,4.0,Lägenhet,112765.96,103045.0
Mitis­gatan 4,8300000,73.5, Kungsholmen,https://www.booli.se/bostad/144338,3765.0,20220524,3.0,Lägenhet,112925.17,103045.0
Lindhagens­gatan 139B,6300000,67.5, Kungsholmen,https://www.booli.se/bostad/557737,2759.0,20220525,2.0,Lägenhet,93333.33,103045.0
Surbrunns­gatan 59,6675000,65.0, Vasastan,https://www.booli.se/annons/4651532,3087.0,20220601,3.0,Lägenhet,102692.31,116628.0
Bjurholms­plan 17,5175000,49.0, Södermalm,https://www.booli.se/annons/4648852,2102.0,20220601,2.5,Lägenhet,105612.24,105142.0
Sickla Kanal­gata 4,7500000,84.0, Hammarby Sjöstad,https://www.booli.se/bostad/725128,3607.0,20220601,4.0,Lägenhet,89285.71,86806.0
Anders Reimers väg 10,3170000,30.0, Södermalm,https://www.booli.se/bostad/470354,2056.0,20220601,1.0,Lägenhet,105666.67,105142.0
Ekensbergs­vägen 118,4840000,66.0, Gröndal,https://www.booli.se/bostad/40603,3683.0,20220601,3.0,Lägenhet,73333.33,79551.0
Slalom­vägen 34,3200000,54.0, Västertorp,https://www.booli.se/annons/4649477,3044.0,20220601,2.0,Lägenhet,59259.26,58365.0
Slalom­vägen 26,2410000,42.0, Västertorp,https://www.booli.se/annons/4649479,2368.0,20220601,1.0,Lägenhet,57380.95,58365.0
Tjust­gatan 4,3230000,32.0, Södermalm,https://www.booli.se/bostad/768562,2791.0,20220601,2.0,Lägenhet,100937.5,105142.0
Drever­gatan 1A,10200000,82.5, Norra Djurgårdsstaden,https://www.booli.se/bostad/3984099,3991.0,0,3.0,Lägenhet,123636.36,109587.0
Astrakan­gatan 102,1900000,60.0, Hässelby Gård,https://www.booli.se/bostad/589089,3962.0,20220601,2.0,Lägenhet,31666.67,33012.0
Intecknings­vägen 60,2970000,43.0, Hägerstensåsen,https://www.booli.se/annons/4584695,2996.0,20220601,2.0,Lägenhet,69069.77,66526.0
Sol­berga Hag­väg 14,2925000,63.0, Älvsjö,https://www.booli.se/bostad/741943,3046.0,0,2.0,Lägenhet,46428.57,52318.0
Eknäs­vägen 8A,3850000,47.0, Essingeöarna,https://www.booli.se/bostad/577377,3015.0,0,2.0,Lägenhet,81914.89,87037.0
Fjäll­gatan 20,12000000,88.0, Södermalm,https://www.booli.se/bostad/4005047,4690.0,20220601,3.0,Lägenhet,136363.64,105142.0
Fjärdholms­gränd 9A,2070000,68.0, Vårberg,https://www.booli.se/annons/4615678,3699.0,20220601,2.0,Lägenhet,30441.18,30240.0
Kabelverks­gatan 32,6300000,95.0, Älvsjö,https://www.booli.se/bostad/4199052,4944.0,20220601,4.0,Lägenhet,66315.79,52318.0
Svartens­gatan 28,11000000,76.0, Södermalm,https://www.booli.se/annons/4651355,3868.0,20220601,3.0,Lägenhet,144736.84,105142.0
Renstiernas gata 14A,8650000,71.5, Södermalm,https://www.booli.se/bostad/705988,2802.0,20220601,3.0,Lägenhet,120979.02,105142.0
Fågelsta­vägen 8,3400000,78.0, Bandhagen,https://www.booli.se/bostad/391283,4707.0,20220601,4.0,Lägenhet,43589.74,46401.0
Elinsborgs­backen 42,2000000,81.0, Spånga,https://www.booli.se/annons/4649219,5723.0,20220601,3.0,Lägenhet,24691.36,33892.0
Åsögatan 98,2715000,27.0, Katarina,https://www.booli.se/annons/4626605,1876.0,20220601,1.0,Lägenhet,100555.56,102168.0
Högalids­gatan 38D,4700000,45.0, Högalid,https://www.booli.se/annons/4543612,1851.0,20220601,2.0,Lägenhet,104444.44,99612.0
Järnbärar­vägen 2,3900000,102.0, Bredäng,https://www.booli.se/bostad/329875,5160.0,20220601,4.0,Lägenhet,38235.29,50392.0
Täpp­gränd 103,4100000,88.0, Enskededalen,https://www.booli.se/bostad/778240,4090.0,20220601,3.0,Lägenhet,46590.91,59458.0
Sibylle­gatan 21,21000000,133.0, Östermalm,https://www.booli.se/annons/4605225,5323.0,20220601,4.0,Lägenhet,157894.74,130278.0
Igeldamms­gatan 34,2200000,16.0, Kungsholmen,https://www.booli.se/annons/4664822,798.0,0,1.0,Lägenhet,137500.0,103045.0
Johannelunds­vägen 26,2150000,57.0, Sundby,https://www.booli.se/bostad/142305,3220.0,20220601,2.0,Lägenhet,37719.3,37719.0
Vikinga­gatan 27,4175000,44.0, Vasastan,https://www.booli.se/annons/4629241,1750.0,20220601,1.5,Lägenhet,94886.36,116628.0
Strål­gatan 12,3300000,43.0, Lilla Essingen Kungsholmen,https://www.booli.se/bostad/751991,2189.0,20220601,2.0,Lägenhet,76744.19,91889.0
Lysviks­gatan 59C,4150000,88.0, Farsta,https://www.booli.se/bostad/4202961,4442.0,20220601,4.0,Lägenhet,47159.09,47079.0
Sveaborgs­gatan 7,2070000,73.0, Akalla,https://www.booli.se/annons/4589065,4528.0,20220601,3.0,Lägenhet,28356.16,30560.0
Ånhammars­vägen 12,8000000,131.0, Älvsjö,https://www.booli.se/annons/4646790,4330.0,13,5.0,Kedjehus,61068.7,52318.0
Sjöviks­backen 5,11300000,99.0, Liljeholmskajen,https://www.booli.se/bostad/2140001,5107.0,20220601,4.0,Lägenhet,114141.41,84692.0
Ring­vägen 157,3910000,38.0, Södermalm,https://www.booli.se/bostad/3923966,2138.0,20220601,1.5,Lägenhet,102894.74,105142.0
Bennebols­gatan 18,3500000,79.5, Solhem,https://www.booli.se/bostad/3889370,5180.0,20220601,3.0,Lägenhet,44025.16,48160.0
Finn Malmgrens väg 52,3320000,45.0, Hammarbyhöjden,https://www.booli.se/bostad/573286,3235.0,20220601,2.0,Lägenhet,73777.78,71551.0
Nathorst­vägen 38,4200000,64.0, Hammarbyhöjden,https://www.booli.se/annons/4465984,4506.0,20,2.0,Lägenhet,65625.0,71551.0
Wahlbergs­gatan 7,3400000,53.0, Hammarbyhöjden,https://www.booli.se/annons/4497617,3120.0,20220127,2.0,Lägenhet,64150.94,71551.0
Kabelverks­gatan 50,2800000,52.0, Älvsjö,https://www.booli.se/annons/4641026,3173.0,20220531,2.0,Lägenhet,53846.15,52318.0
Rålambshovs­leden 44,9250000,84.0, Kungsholmen,https://www.booli.se/annons/4635162,4550.0,20220601,3.0,Lägenhet,110119.05,103045.0
Bjurholms­plan 23,2450000,22.0, Södermalm,https://www.booli.se/annons/4622829,1583.0,20220601,1.0,Lägenhet,111363.64,105142.0
Sköntorps­vägen 124,3200000,58.5, Årsta,https://www.booli.se/annons/4579289,3543.0,20220601,2.0,Lägenhet,54700.85,65132.0
Eva Bonniers gata 8,2700000,59.0, Fruängen,https://www.booli.se/bostad/568633,3302.0,20220601,2.0,Lägenhet,45762.71,57793.0
Vulcanus­gatan 3,7200000,62.0, Birkastan,https://www.booli.se/bostad/791036,3663.0,3,2.5,Lägenhet,116129.03,119640.0
Tomtebo­gatan 20,6900000,51.0, Birkastan,https://www.booli.se/annons/4627503,2023.0,20220531,2.5,Lägenhet,135294.12,119640.0
Värta­vägen 53D,10300000,97.0, Gärdet,https://www.booli.se/annons/4625205,5008.0,20220525,4.0,Lägenhet,106185.57,110427.0
Båtholms­backen 6,2020000,65.0, Vårberg,https://www.booli.se/annons/4639250,3193.0,20220530,2.0,Lägenhet,31076.92,30240.0
Ernst Ahlgrens väg 5,3200000,38.0, Fredhäll,https://www.booli.se/annons/4641937,2025.0,20220601,2.0,Lägenhet,84210.53,91116.0
Observatorie­gatan 12A,7900000,62.0, Gårdshus,https://www.booli.se/annons/4652139,2047.0,20220601,2.0,Lägenhet,127419.35,116094.0
Gran­backen 9,2800000,46.5, Bromma,https://www.booli.se/bostad/153654,3548.0,7,2.0,Lägenhet,60215.05,63108.0
Zinkens väg 59,12050000,95.0, Högalid,https://www.booli.se/bostad/796354,3809.0,20220601,4.0,Lägenhet,126842.11,99612.0
Skönviks­vägen 325,1820000,19.0, Stureby,https://www.booli.se/bostad/738718,1443.0,20220427,1.0,Lägenhet,95789.47,56166.0
Horns­gatan 49,5700000,55.0, Maria,https://www.booli.se/annons/4633449,2316.0,20220527,2.0,Lägenhet,103636.36,102965.0
Starrängs­ringen 65,10050000,82.0, Nedre Gärdet,https://www.booli.se/annons/4651421,2424.0,20220601,4.0,Lägenhet,122560.98,109260.0
Tanto­gatan 31,7000020,94.0, Södermalm Högalid,https://www.booli.se/annons/4425757,3854.0,20220601,3.0,Lägenhet,74468.3,103639.0
Skidskytte­vägen 4,4395000,81.0, Västertorp,https://www.booli.se/bostad/733869,4791.0,20220601,3.5,Lägenhet,54259.26,58365.0
Siljans­vägen 38,2825000,44.5, Årsta,https://www.booli.se/annons/4383250,3217.0,20220601,2.0,Lägenhet,63483.15,65132.0
Socken­vägen 367,2450000,40.0, Gamla Enskede,https://www.booli.se/annons/4633294,2361.0,20220528,2.0,Lägenhet,61250.0,71097.0
Valhalla­vägen 116A,26280000,139.0, Östermalm,https://www.booli.se/bostad/4305408,5757.0,0,4.0,Lägenhet,189064.75,130278.0
Timmermans­gatan 9,6500000,56.0, Södermalm,https://www.booli.se/bostad/763770,3248.0,20220531,3.0,Lägenhet,116071.43,105142.0
Vänskaps­vägen 40,3100000,42.0, Stora Essingen,https://www.booli.se/bostad/792002,2647.0,20220531,2.0,Lägenhet,73809.52,78238.0
Göt­gatan 44A,6650000,64.0, Södermalm,https://www.booli.se/bostad/2077020,1795.0,20220526,2.0,Lägenhet,103906.25,105142.0
Svandamms­vägen 17A,2900000,31.0, Midsommarkransen,https://www.booli.se/bostad/399515,2169.0,20220531,2.0,Lägenhet,93548.39,78305.0
Rämens­vägen 27A,2700000,35.0, Årsta,https://www.booli.se/annons/4600563,2295.0,20220530,2.0,Lägenhet,77142.86,65132.0
Klädes­vägen 40,2850000,43.0, Bromma,https://www.booli.se/annons/4634714,2437.0,20220527,2.0,Lägenhet,66279.07,63108.0
Vittangi­gatan 49,2300000,69.0, Vällingby Centrum,https://www.booli.se/annons/4625073,4422.0,20220531,3.0,Lägenhet,33333.33,46027.0
Tors­gatan 7,3900000,38.5, Vasastan,https://www.booli.se/annons/4649294,2252.0,20220531,1.5,Lägenhet,101298.7,116628.0
Fregatt­vägen 76,3800000,53.0, Gröndal,https://www.booli.se/annons/4640973,3691.0,20220601,2.0,Lägenhet,71698.11,79551.0
Åsögatan 176,3600000,32.0, Södermalm,https://www.booli.se/annons/4360538,1877.0,20220531,1.5,Lägenhet,112500.0,105142.0
Polhems­gatan 6,6100000,50.0, Kungsholmen,https://www.booli.se/annons/4649851,2149.0,20220601,2.0,Lägenhet,122000.0,103045.0
Stavanger­gatan 28,1700000,76.0, Kista,https://www.booli.se/bostad/747539,4909.0,20220531,3.0,Lägenhet,22368.42,37191.0
Holbergs­gatan 22,2710000,54.0, Bromma,https://www.booli.se/bostad/356365,2440.0,20220531,2.0,Lägenhet,50185.19,63108.0
Annedals­vägen 26,2980000,48.5, Bromma,https://www.booli.se/annons/4639281,2964.0,20220531,2.0,Lägenhet,61443.3,63108.0
Wallin­gatan 31,21400000,131.0, Vasastan,https://www.booli.se/annons/4638625,5514.0,20220531,4.0,Lägenhet,163358.78,116628.0
Sandfjärds­gatan 94,4100000,77.0, Årsta,https://www.booli.se/annons/4534843,5373.0,76,3.5,Lägenhet,53246.75,65132.0
Järnlunds­vägen 21,3560000,56.0, Årsta,https://www.booli.se/bostad/330696,3268.0,20220412,2.0,Lägenhet,63571.43,65132.0
Sköntorps­vägen 126,5460000,77.5, Årsta,https://www.booli.se/bostad/738297,4506.0,20220412,3.0,Lägenhet,70451.61,65132.0
Svärdlångs­vägen 49,3400000,56.0, Årsta,https://www.booli.se/annons/4568795,4022.0,29,2.0,Lägenhet,60714.29,65132.0
Sandfjärds­gatan 9,2825000,57.5, Årsta,https://www.booli.se/annons/4604966,3327.0,20220501,2.0,Lägenhet,49130.43,65132.0
Eklångs­vägen 21,3120000,42.5, Årsta,https://www.booli.se/annons/4602516,2550.0,20220427,2.0,Lägenhet,73411.76,65132.0
Ymsen­vägen 8,5075000,70.0, Årsta,https://www.booli.se/annons/4599471,3148.0,20220503,3.0,Lägenhet,72500.0,65132.0
Sandfjärds­gatan 98,4370000,77.0, Årsta,https://www.booli.se/annons/4611041,5269.0,20220503,4.0,Lägenhet,56753.25,65132.0
